Dimer Name,Family Name,ED(MP),ED(MPrc),ED(NMP),ED(NMPrc),mmd
ETV2_RFX5,ETS_RFX,0.475905981090677,0.46430678554632,0.431432501881798,0.40964548934258,0.6575654265208409
ETV2_RFX5_2,ETS_RFX,0.33191660253865396,0.5293048862312659,0.36142545114571506,0.492281187156238,0.2773761934875754
ETV2_RFX5_3,ETS_RFX,0.514989471617197,0.530799070258749,0.441076799628461,0.47821315822036,0.7102485222119314
ETV2_RFX5_4,ETS_RFX,0.2902019006124881,0.502473357625338,0.290179887220546,0.457122164786615,0.22941803598804433
ETV2_SOX15,ETS_SOX,0.24241523291429698,0.38054556895475605,0.24241523291429698,0.38054556895475605,0.43705078174644374
ETV2_SOX15_2,ETS_SOX,0.19057620713598003,0.383658470672667,0.204331715106287,0.392251926333693,0.38141839777375
ETV2_SOX15_3,ETS_SOX,0.24413897274459304,0.46428933973339903,0.19496738674399103,0.42380596936656395,0.3535121748704829
ETV2_SOX15_4,ETS_SOX,0.236740843705778,0.42359907296055493,0.236740843705778,0.42359907296055493,0.25572255304229935
FOXJ2_ELF1,Fox_Ets,0.313804442544805,0.465760076185392,0.264551449176575,0.46117618629602497,0.390539947045154
FOXJ2_ELF1_2,Fox_Ets,0.388223351212387,0.5310994335870061,0.34903147507863497,0.5554617202009631,0.533137955208209
FOXJ3_ELF1,Fox_Ets,0.18824540005074603,0.485437021203689,0.289586003171983,0.47821262875341797,0.3312840576893544
FOXO1_ELF1,Fox_Ets,0.34867617389121597,0.5105019328489311,0.33177809887469395,0.554553108637307,0.4931025741497904
FOXO1_ELF1_2,Fox_Ets,0.469197409309518,0.49253873766885,0.45667098516793,0.425858007306553,0.6639645515472624
FOXO1_ELF1_3,Fox_Ets,0.332750920638479,0.439952595135865,0.307246986455271,0.48852330620926293,0.4489990665671888
FOXJ2_HOXB13,Fox_Homeo,0.35825067754895396,0.40663087996174896,0.310905525086961,0.374725667341068,0.4879921442061718
FOXJ2_HOXB13_2,Fox_Homeo,0.327618292862882,0.33728660325811,0.324233173705274,0.35965103936342796,0.42548117874036234
FOXJ2_HOXB13_3,Fox_Homeo,0.426574074306345,0.448138380216915,0.3834711260248929,0.4009926174331421,0.6417252420102278
FOXJ2_HOXB13_4,Fox_Homeo,0.31084371596407295,0.38770098971890293,0.302210281798125,0.368855411090122,0.471956293020688
FOXJ2_PITX1,Fox_Homeo,0.191334629620495,0.372063354792781,0.29716725052336895,0.405186471757802,0.32748987134112506
FOXJ2_PITX1_2,Fox_Homeo,0.38511885744965096,0.31406265147918,0.370005253523739,0.329853263980004,0.5363756498452543
FOXO1_HOXA10,Fox_Homeo,0.332529136548628,0.32609282474298606,0.31936607096863395,0.34398062172759697,0.47104662777418116
FOXO1_HOXB13,Fox_Homeo,0.252497167347642,0.399211786266294,0.255387289897954,0.37986147144135995,0.20422990541112185
FOXO1_HOXB13_2,Fox_Homeo,0.244452301981698,0.424198769478718,0.271052391118185,0.40691088202799297,0.21053025687198845
FOXO1_HOXB13_3,Fox_Homeo,0.144984975769275,0.39709505716972404,0.154515053401271,0.3806348722110511,0.21793372369327838
FOXO1_ELK1,Fox_ETS,0.22732538891309303,0.6003427513434829,0.25104964914901895,0.487186807717255,0.2953851537356869
FOXO1_ELK1_2,Fox_ETS,0.45503107834269896,0.6095010173817679,0.416798915811222,0.507623871883747,0.6422581802368283
FOXO1_ELK1_3,Fox_ETS,0.599441034707562,0.55097348461876,0.4795999216006721,0.457786071911803,0.8546505608743351
FOXO1_ELK3,Fox_ETS,0.307636681940558,0.42595312824365794,0.20990163248907,0.47263576437902205,0.4446843702414843
FOXO1_ELK3_2,Fox_ETS,0.340890952047742,0.548156991497,0.39418725402519605,0.502483195366103,0.5501917447004224
FOXO1_ETV1,Fox_ETS,0.39372603605106704,0.476150117431048,0.360611210842372,0.43912507865779293,0.20243731161730383
FOXO1_ETV4,Fox_ETS,0.30245954821430104,0.41126791141174396,0.211005252474817,0.444839274683571,0.17949941406348258
FOXO1_ETV4_2,Fox_ETS,0.38261252322862105,0.5858281333396931,0.35053427438633694,0.482199022696077,0.5400555362034861
FOXO1_ETV7,Fox_ETS,0.234726776751226,0.38467050705412703,0.19611468652745898,0.371340016459757,0.3873080304330912
FOXO1_FLI1,Fox_ETS,0.35466523530532895,0.526737527947432,0.37284961838525804,0.5020457320757991,0.45245104233470074
FOXO1_SPDEF,Fox_ETS,0.204385250395827,0.49655166634510206,0.17651040001375898,0.42087160166048704,0.31277592306263957
GCM1_CEBPB,GCM_bZIP,0.0945007096461441,0.468322217348219,0.11310157004802901,0.475170076232338,0.13052469096210578
GCM1_CEBPB_2,GCM_bZIP,0.25772136308418897,0.48496902755585103,0.260847132255925,0.493508504556177,0.12672868411111915
GCM1_CEBPB_3,GCM_bZIP,0.257497329800688,0.499694104405503,0.253138255329929,0.49655341655640006,0.11859201778112717
GCM2_TEF,GCM_bZIP,0.272983606883346,0.502899627675589,0.24582436500521898,0.49996125406006603,0.2096270231907794
GCM1_ELK1,GCM_ETS,0.18557942564225602,0.52883357406733,0.226984599290656,0.473486261927685,0.2456339052699902
GCM1_ELK1_2,GCM_ETS,0.13622696745441698,0.498839582696559,0.143372017113058,0.49694009851425,0.19335457159521752
GCM1_ELK1_3,GCM_ETS,0.112444551339254,0.49806714374997796,0.16947122808639198,0.52765500271291,0.15902060951221278
GCM1_ELK3,GCM_ETS,0.435513025057095,0.347074891031954,0.459968242863726,0.312252004921129,0.6207262060287428
GCM1_ELK3_2,GCM_ETS,0.13825905210122,0.543327664917722,0.200597236708653,0.511871333525942,0.1955278265982252
GCM1_ETV1,GCM_ETS,0.136953665187415,0.480875412105693,0.19763573396388395,0.4633329667390221,0.1936817306858207
GCM1_ETV4,GCM_ETS,0.115520030008315,0.520131824841497,0.18800530525993203,0.48523995274571097,0.1637926512136216
GCM1_ETV7,GCM_ETS,0.4629262373831479,0.44386449470563794,0.4335311063617921,0.42342253495820203,0.7275566699580268
GCM1_ETV7_2,GCM_ETS,0.480579430699476,0.396896236212671,0.40043909852522,0.3850134363559579,0.8195881760868597
GCM1_SPDEF,GCM_ETS,0.420595602348707,0.403129350685466,0.390469125325026,0.355711429659478,0.6040446067282944
GCM1_SPDEF_2,GCM_ETS,0.419437492515175,0.395118841790443,0.344316153512019,0.34107390632898904,0.7110852074556817
GCM1_SPDEF_3,GCM_ETS,0.38678594548103495,0.4000707116800779,0.342125747040608,0.33872526175369205,0.19688386303950425
GCM1_SPDEF_4,GCM_ETS,0.410144738537215,0.37447932156967,0.36293178615377897,0.34384602989194296,0.6234081701330266
GCM1_SPDEF_5,GCM_ETS,0.420354640744204,0.382385568700824,0.381908827793493,0.338009811311378,0.5454578437598415
GCM2_ELK1,GCM_ETS,0.112573608232108,0.532910193917569,0.141761944047585,0.474483333491998,0.19609482139031395
GCM1_FIGLA,GCM_bHLH,0.29294560804530895,0.447908736291266,0.27690491227813596,0.441192938384323,0.570279075112803
GCM1_FIGLA_10,GCM_bHLH,0.336852255393045,0.280379968522159,0.336852255393045,0.280379968522159,0.11023099637074352
GCM1_FIGLA_2,GCM_bHLH,0.309086341168858,0.275838995882518,0.309086341168858,0.275838995882518,0.1006758603592023
GCM1_FIGLA_3,GCM_bHLH,0.200330572633265,0.40281203755877204,0.204134453637861,0.40809541237275304,0.09750535075291174
GCM1_FIGLA_4,GCM_bHLH,0.318888534714107,0.29135228811416103,0.33362313002750704,0.279587443839952,0.46474107071719106
GCM1_FIGLA_5,GCM_bHLH,0.302116735763456,0.28419207768897603,0.310574428700005,0.255393649550913,0.4608710495100857
GCM1_FIGLA_6,GCM_bHLH,0.29961487548154,0.40420579902539094,0.285435359196467,0.348507682728568,0.21002941026018054
GCM1_FIGLA_7,GCM_bHLH,0.24138620030012697,0.387472591828811,0.267332790393229,0.40021895095859794,0.5350579120648077
GCM1_FIGLA_8,GCM_bHLH,0.38913288867709295,0.282327509266813,0.37876687749020793,0.29993343632464897,0.24527442791295329
GCM1_FIGLA_9,GCM_bHLH,0.3782195342614821,0.40114045820370897,0.36072661357920505,0.377385691285536,0.1889130996702139
GCM1_MAX,GCM_bHLH,0.437434685692007,0.348711066893396,0.437434685692007,0.348711066893396,0.6826282563183469
GCM1_MAX_2,GCM_bHLH,0.33221701426887607,0.349108253974569,0.34339651137273,0.33688375182232,0.5026824016506335
GCM1_MAX_3,GCM_bHLH,0.24293244061442698,0.352659874788366,0.24293244061442698,0.352659874788366,0.25019896510250494
GCM1_MAX_4,GCM_bHLH,0.38547598334047706,0.255207696693874,0.410891064180257,0.2855720756056889,0.6744772755375373
GCM1_MAX_5,GCM_bHLH,0.41327325236522994,0.29235249763938503,0.40300539258456797,0.28579311363585097,0.5586803103551782
GCM1_MAX_6,GCM_bHLH,0.245401856081027,0.36953018224265,0.241891988962954,0.361664263669504,0.3643207581417905
GCM1_NHLH1,GCM_bHLH,0.363311423800326,0.257947467805654,0.36819808224775297,0.245304020364171,0.534955119825065
GCM1_NHLH1_2,GCM_bHLH,0.442446982397761,0.300653359935356,0.41855276245671796,0.296351277751883,0.5651736772755709
GCM2_FIGLA,GCM_bHLH,0.277005157607281,0.4346437186732971,0.277005157607281,0.4346437186732971,0.15497948986952334
GCM2_FIGLA_2,GCM_bHLH,0.34650037662924,0.35460223568909993,0.335574693338915,0.33985607486951297,0.46272310474663525
GCM2_HES7,GCM_bHLH,0.410253123269945,0.329737047623159,0.410253123269945,0.329737047623159,0.5526147582347344
GCM2_MAX,GCM_bHLH,0.27520651660505,0.384375903444101,0.27520651660505,0.384375903444101,0.16956852032952466
GCM1_FOXI1,GCM_Fox,0.267769207869976,0.528559335798776,0.226747942930969,0.5091905026603181,0.47144624310597155
GCM1_FOXI1_2,GCM_Fox,0.098021285645806,0.5922303613349201,0.141363598323943,0.547957751867433,0.12949226329932848
GCM1_FOXI1_3,GCM_Fox,0.12033469345364801,0.502000610081161,0.15605177153522698,0.512607273903845,0.16950845061500294
GCM1_FOXI1_4,GCM_Fox,0.302394931620807,0.494848594595913,0.236691785498111,0.44193646688743005,0.17950202197528584
GCM1_FOXI1_5,GCM_Fox,0.234729557385648,0.571847591544526,0.242606673106358,0.511580914198529,0.4663904943776594
GCM1_FOXO1,GCM_Fox,0.301221239476416,0.524082109062555,0.30394383932708596,0.47468684987419396,0.2991991587352393
GCM1_FOXO1_2,GCM_Fox,0.308755232475,0.483238064273178,0.30349019771682,0.46964312389851703,0.3495821337157168
GCM2_FOXI1,GCM_Fox,0.33709742123471503,0.5457581088143719,0.324728655429495,0.5779436144549089,0.16654343777149713
GCM2_FOXI1_2,GCM_Fox,0.24260811878488803,0.5537580092695811,0.26471857496192397,0.530891300572041,0.3809538577248244
GCM1_HOXA13,GCM_Homeo,0.250349933944557,0.49573424719702297,0.24046058555233898,0.47847452954578995,0.23239654179556857
GCM1_HOXA2,GCM_Homeo,0.22220537236510002,0.40987380407664703,0.226524974721996,0.415980250799928,0.29850643449396974
GCM1_HOXB13,GCM_Homeo,0.22098489280750602,0.491252233013675,0.22098489280750602,0.491252233013675,0.250386531990839
GCM1_HOXB13_2,GCM_Homeo,0.492719155237218,0.32012402824525604,0.469042047709826,0.33532499480318895,0.6696124613272086
GCM1_HOXB13_3,GCM_Homeo,0.38459167681696005,0.35717010543053096,0.41474453711313003,0.305629071123927,0.5438947659353811
GCM1_HOXB13_4,GCM_Homeo,0.328249069668861,0.47085093575732895,0.312718834664534,0.452404321702342,0.27004450903877497
GCM1_PITX1,GCM_Homeo,0.32626236512126,0.3368014931159,0.32626236512126,0.3368014931159,0.6870118573710312
GCM1_PITX1_2,GCM_Homeo,0.42530999422434895,0.41123745265181,0.39682879943909494,0.38591205307049997,0.6570386012108227
GCM1_PITX1_3,GCM_Homeo,0.32586804946889697,0.38521386299255295,0.29730774179104996,0.381863594348739,0.4691502063125089
GCM2_DLX2,GCM_Homeo,0.251334465169982,0.470525858072506,0.251334465169982,0.470525858072506,0.11500396032099014
GCM2_DLX3,GCM_Homeo,0.154868192723832,0.41193318191444,0.20090779041173398,0.41246104359777896,0.18918226112476233
GCM2_DLX3_2,GCM_Homeo,0.203985094065708,0.43701503710874495,0.23135548192933203,0.408856674920522,0.15716876145257258
GCM2_DRGX,GCM_Homeo,0.144343859437703,0.39835740631685296,0.156221592953454,0.37979149367263204,0.20339549370640783
GCM2_DRGX_2,GCM_Homeo,0.20765972012652803,0.4485943989667249,0.21590134628265897,0.417915326766751,0.2789529088682593
GCM2_HOXA13,GCM_Homeo,0.27488646687916196,0.48279557722077293,0.25655587019173604,0.488940851408963,0.30526792935015723
GCM2_PITX1,GCM_Homeo,0.45846984732031604,0.501765690873889,0.44252926548381105,0.48202436991559294,0.7149061524847774
GCM2_PITX1_2,GCM_Homeo,0.53212309343211,0.446714139443219,0.49974098733062794,0.425545391573657,0.7741461308890956
GCM1_SOX2,GCM_SOX,0.21675132633262698,0.424720045075606,0.26429697718392803,0.389588623401234,0.3369116252918977
GCM2_SOX15,GCM_SOX,0.22037790072408803,0.40594942074472895,0.22037790072408803,0.40594942074472895,0.3726014875347267
GCM2_SOX15_2,GCM_SOX,0.22411177275152602,0.386428884601526,0.22411177275152602,0.386428884601526,0.31771096287150935
GCM2_SOX15_3,GCM_SOX,0.222387827958231,0.40130400968478397,0.31841719106556104,0.45712520793987604,0.31805886509323195
GCM2_SOX15_4,GCM_SOX,0.21712492686232102,0.39503874012582707,0.21712492686232102,0.39503874012582707,0.22389711948002156
GCM1_TBX21,GCM_Tbox,0.42192223020644704,0.469332796469215,0.41675261836407296,0.449728544988085,0.5471870435873043
GCM1_TBX21_2,GCM_Tbox,0.35402115416140706,0.374754864566565,0.34747788995773904,0.37378473235713794,0.6064204179131651
GCM2_EOMES,GCM_Tbox,0.4193146266771501,0.399748870614824,0.391002076895964,0.366903523590984,0.5728727426598479
GCM2_TBX21,GCM_Tbox,0.305459422395132,0.516651472336007,0.303728682058951,0.4978639975329389,0.270468103067813
GCM2_TBX21_2,GCM_Tbox,0.48329670605402203,0.47253775842287,0.472056617243082,0.449758903805348,0.584436683864307
HOXA3_PAX5,Homeo_PAX,0.237390027295276,0.46055660647457003,0.220724394978545,0.44347144140291295,0.23184771260016107
HOXB2_PAX1,Homeo_PAX,0.312329536781097,0.579749386828697,0.28241112853836603,0.546620409242432,0.42163251102060156
HOXB2_PAX1_2,Homeo_PAX,0.280426521652639,0.432481151666698,0.261737851453261,0.41200680620004104,0.37092230663356546
HOXB2_PAX5,Homeo_PAX,0.241885211925955,0.4865594817757971,0.235456024744276,0.47610039971699103,0.32602085500906586
HOXB2_PAX5_2,Homeo_PAX,0.248550372855157,0.41780851302953004,0.212878125291381,0.3778008098600929,0.3162140384507844
HOXB2_PAX9,Homeo_PAX,0.126958237777703,0.428533088527685,0.101860326110297,0.43743014496512606,0.2123531333320504
HOXB2_PAX9_2,Homeo_PAX,0.236023814393865,0.4496145493244021,0.218891767214242,0.435276044231758,0.4142502891841126
HOXB13_ELK1,Homeo_ETS,0.233463023490907,0.572030774859583,0.27200809736025,0.580423226890554,0.21631263909361742
HOXB13_ETV1,Homeo_ETS,0.228160846131882,0.531882353527115,0.24501700610017801,0.533356989146313,0.23501478531231815
HOXB2_ELK1,Homeo_ETS,0.233843838837659,0.577774695564918,0.22077098456909802,0.5557173041435469,0.1684015120511529
HOXB2_ELK1_2,Homeo_ETS,0.438923979077877,0.602079940354496,0.42350968826704294,0.590034819248871,0.5867551434425399
HOXB2_ELK3,Homeo_ETS,0.219761354014142,0.454627728071808,0.22516539757453896,0.44742822130810705,0.1763494180358406
HOXB2_ELK3_2,Homeo_ETS,0.44103593025311605,0.5167695728114411,0.41788373201411,0.514838753267671,0.5380871189466626
HOXB2_ETV1,Homeo_ETS,0.660054530248364,0.330460535607839,0.617039200140745,0.3314401460008631,0.8843163282973845
HOXB2_ETV4,Homeo_ETS,0.596542609194338,0.24376503076945896,0.5936805760192649,0.24049978867173002,0.7942171158990694
HOXB2_ETV7,Homeo_ETS,0.26221368409763,0.277477178088839,0.273300212500909,0.288593985984863,0.3221090948015454
HOXB2_ETV7_2,Homeo_ETS,0.292562066414714,0.519319951964054,0.28997719337131606,0.506571260792355,0.21010635930676205
HOXB2_ETV7_3,Homeo_ETS,0.226596887295999,0.46420841418331,0.215156707606937,0.45435911369572995,0.20908179791681428
HOXB2_SPDEF,Homeo_ETS,0.282215954960873,0.5428474044385779,0.27657709489239696,0.528039031586254,0.17844444042803334
HOXD12_ELK1,Homeo_ETS,0.158844981065292,0.67670339166952,0.19912989138175,0.6452204480163941,0.259502852539379
HOXD12_ELK1_2,Homeo_ETS,0.251045409812302,0.6961080937863371,0.25240162479232897,0.6911750524965501,0.2062985400322511
HOXD12_ELK3,Homeo_ETS,0.4833297099572121,0.572890558806214,0.401074361947979,0.591538331387283,0.6776262082337287
HOXD12_ELK3_2,Homeo_ETS,0.258067597709514,0.614335554023564,0.2529696440163,0.6179983631495071,0.24933216666254138
HOXD12_ELK3_3,Homeo_ETS,0.168448429872569,0.7075621649267758,0.183095781802234,0.675877647233246,0.2726308061021238
HOXD12_ETV1,Homeo_ETS,0.131257237426547,0.780325226496138,0.158493756748404,0.743767629651872,0.18602412731444337
HOXD12_ETV1_2,Homeo_ETS,0.175756485825697,0.7499992992231421,0.19591578141515803,0.7425182024048,0.24961113964865048
HOXD12_ETV4,Homeo_ETS,0.15572761986904501,0.75104414191993,0.1897320507463,0.7168672940405991,0.22075966789455692
HOXD12_ETV4_2,Homeo_ETS,0.163369860059841,0.773116579000527,0.184635191812171,0.758751430875098,0.23217861076359655
HOXB2_ELF1,Homeo_Ets,0.44340470100916496,0.390636503773769,0.40700297759733295,0.368250976107292,0.49105393283590937
HOXB2_ELF1_2,Homeo_Ets,0.406297529944707,0.19462625261582897,0.400575900374926,0.22998346954252302,0.23899739815443158
HOXB2_ELF1_3,Homeo_Ets,0.29389311367437,0.382753119656253,0.276906737986111,0.37124935990961405,0.2605932298775646
HOXB2_ELF1_4,Homeo_Ets,0.382505386386649,0.234144237931308,0.390321333433474,0.262810940391116,0.5805498834472413
HOXB2_ELF1_5,Homeo_Ets,0.436177474935252,0.21254704866032198,0.389403391445154,0.203725175433212,0.6445217788589841
HOXB2_HOXB13,Homeo_Homeo,0.42263700474847204,0.30688256481681797,0.426100175721301,0.281609102642141,0.5585290976802474
HOXB2_HOXB13_2,Homeo_Homeo,0.36690938543495094,0.366051808735378,0.385218342721269,0.39209475987231895,0.5024178670187793
HOXB2_HOXB13_3,Homeo_Homeo,0.44648493060450106,0.353265055981498,0.442124988476984,0.308031489800151,0.5461701496016982
HOXB2_PITX1,Homeo_Homeo,0.110885862691116,0.458260640791056,0.128453202484091,0.431755638950926,0.1568162908535926
HOXB2_PITX1_2,Homeo_Homeo,0.22509610173050798,0.348830202462961,0.21017515810210102,0.347061270347265,0.12259407480340574
HOXB2_PITX1_3,Homeo_Homeo,0.27686580422363694,0.37795856338090295,0.255496120745566,0.34471722297325996,0.1412697572862009
HOXB2_PITX1_4,Homeo_Homeo,0.230937986617648,0.358251981400326,0.23347015039519198,0.335386727567704,0.1367029209305277
HOXD12_HOXA3,Homeo_Homeo,0.336650563258758,0.28482245772853304,0.34357263839352503,0.278496965392404,0.4578008706204273
HOXD12_HOXA3_2,Homeo_Homeo,0.287319333227332,0.29628492892637,0.279053996759209,0.26869718218532396,0.4336183744602336
MEIS1_HOXB13,Homeo_Homeo,0.289645677037154,0.448316231651985,0.288712835833534,0.43360161964196703,0.7224156110723596
PITX1_HOXA3,Homeo_Homeo,0.28940127414907296,0.41226425819156604,0.254936546998695,0.36083665622575,0.46399407976231427
HOXB2_NHLH1,Homeo_bHLH,0.28109849920471897,0.468715498790363,0.28761673322165104,0.4263305475762729,0.2504038937783011
HOXB2_NHLH1_2,Homeo_bHLH,0.265390486601302,0.41704678460791794,0.25551126735184804,0.397873865737335,0.295827876346004
HOXB2_NHLH1_3,Homeo_bHLH,0.278027888614357,0.419512754046085,0.248197755988796,0.430681534244942,0.3781583450798443
HOXB2_TCF3,Homeo_bHLH,0.41613146031354903,0.236978131532178,0.390688713204625,0.230793670887276,0.5623482327886196
HOXB2_TCF3_2,Homeo_bHLH,0.4079635128102221,0.343921527547872,0.399720464458675,0.32308478303419297,0.5559024274531641
HOXD12_FIGLA,Homeo_bHLH,0.140862533580886,0.50484780145266,0.13777991212340301,0.48330794021546,0.19920970544450373
PITX1_FIGLA,Homeo_bHLH,0.11399638034282598,0.4562509725342629,0.123443003883009,0.43156861782897493,0.16121522699256022
PITX1_HES7,Homeo_bHLH,0.32813091371262604,0.460878188467409,0.291549693894693,0.483587890092538,0.29376710634083925
PITX1_HES7_2,Homeo_bHLH,0.23053619068337303,0.47576298835829495,0.194119543873392,0.46221625479850603,0.32554809374269733
PITX1_HES7_3,Homeo_bHLH,0.184773058703246,0.527640697625466,0.149769489382452,0.513024353431079,0.27777442649456874
HOXB2_SOX15,Homeo_SOX,0.190544078221936,0.24256637562416103,0.187554153520963,0.247189541356126,0.3256427672032506
HOXB2_SOX15_2,Homeo_SOX,0.170087910499148,0.14653553357378102,0.178675488378021,0.159795378707721,0.4236885753724146
HOXB2_SOX15_3,Homeo_SOX,0.263162469878483,0.32067296988739,0.263162469878483,0.32067296988739,0.2802388398453055
HOXB2_SOX15_4,Homeo_SOX,0.0819245944813892,0.24042194423553898,0.0819245944813892,0.24042194423553898,0.4683604321260408
HOXB2_SOX15_5,Homeo_SOX,0.13825921772764901,0.250292879590303,0.13825921772764901,0.250292879590303,0.46721756138622705
MEIS1_DLX2,HomeoMEIS_Homeo,0.20303524501104803,0.44426727111871506,0.238425028450432,0.368673301873145,0.1207268079181042
MEIS1_DLX3,HomeoMEIS_Homeo,0.24269198233973802,0.49634606762975203,0.30505313479171897,0.45604659410002396,0.16964358560914783
MEIS1_DRGX,HomeoMEIS_Homeo,0.28067295868989395,0.39460832855910294,0.279633772226047,0.30337923174542303,0.2984189846519907
MEIS1_DRGX_2,HomeoMEIS_Homeo,0.37887444095479494,0.309258271010105,0.7751541556719158,0.6897318935685611,0.53533644202606
MEIS1_EVX1,HomeoMEIS_Homeo,0.309971512454406,0.433563291942139,0.355960588142099,0.43410516268654703,0.3674988304730867
MEIS1_HOXA13,HomeoMEIS_Homeo,0.18699233172000304,0.513831362687879,0.18699233172000304,0.513831362687879,0.2646519884299418
MGA_DLX2,TBX_Homeo,0.15719846948575,0.61718768596073,0.18863953368974998,0.60763583700008,0.22231220746450028
MGA_DLX2_2,TBX_Homeo,0.516306374884695,0.34137136613825203,0.478127301212748,0.318489378882698,0.7375521135735778
MGA_DLX3,TBX_Homeo,0.145634824882067,0.615245871154294,0.173440480058382,0.609315443053109,0.20595874449626791
MGA_DLX3_2,TBX_Homeo,0.49792902703067204,0.396032579460261,0.49045373491307603,0.37473563154131,0.7454564401249556
MGA_EVX1,TBX_Homeo,0.253932000453905,0.446324982209613,0.20952065096205802,0.48893771232281397,0.2776889680158647
MGA_EVX1_2,TBX_Homeo,0.461523960027063,0.44596363968679703,0.45488039019561893,0.450204568462508,0.6162025481418782
MGA_PITX1,TBX_Homeo,0.370874082415837,0.517752885963049,0.40417424140814795,0.47280427079730697,0.7906911035605948
MYBL1_FIGLA,MYB_bHLH,0.26264603262804503,0.341418387101799,0.270858361859662,0.342879347773717,0.21887583025347648
MYBL1_FIGLA_2,MYB_bHLH,0.22815536340151102,0.356132158290327,0.21265260704683103,0.33928628320802895,0.21650916059378722
MYBL1_FIGLA_3,MYB_bHLH,0.11911815816412899,0.34122571958079195,0.126246765804851,0.331307283318054,0.1351067139513331
MYBL1_FIGLA_4,MYB_bHLH,0.354783894592766,0.22066955826642998,0.37548430101909297,0.20097156697790197,0.43262970298292436
MYBL1_FIGLA_5,MYB_bHLH,0.320997984347014,0.26092717678169397,0.334013690745254,0.252079421967836,0.4348976772357414
MYBL1_MAX,MYB_bHLH,0.38856894643807105,0.295536923280234,0.378717106755829,0.28578917238250606,0.4939172040028625
MYBL1_MAX_2,MYB_bHLH,0.260907058806374,0.335998333810073,0.258069427937972,0.329934261450585,0.1983517416141343
MYBL1_MAX_3,MYB_bHLH,0.23634462799924202,0.344570763613547,0.236027149872224,0.33921298080567097,0.2183186037938907
POU2F1_DLX2,HomeoPOU_Homeo,0.4045615578733329,0.421162811099716,0.4056757568028761,0.40380349240787106,0.5281988516646539
POU2F1_DLX2_2,HomeoPOU_Homeo,0.35381258957015904,0.432031758404092,0.310261863958467,0.37688526646115994,0.47387517518364414
POU2F1_DLX2_3,HomeoPOU_Homeo,0.418017937420246,0.346945407949445,0.372613746690386,0.29736148532775897,0.5784888961866185
POU2F1_HOXB13,HomeoPOU_Homeo,0.34376768842345,0.38092518321936697,0.32923669341615097,0.364017650718738,0.496184972991562
POU2F1_ELK1,HomeoPOU_ETS,0.242684547181818,0.5393434332711429,0.28869012775826103,0.55766890524573,0.32005122946210324
POU2F1_ELK1_2,HomeoPOU_ETS,0.248086150368392,0.6042988758238821,0.370097524397808,0.606734537037923,0.23246428918428502
POU2F1_ETV4,HomeoPOU_ETS,0.6339607690016329,0.8925629746474129,0.634819320214825,0.783505193624853,0.30037710682410007
POU2F1_ETV4_2,HomeoPOU_ETS,0.12259477384756699,0.5554881711596179,0.19608083834079898,0.510757032886416,0.34243845858281424
POU2F1_EOMES,HomeoPOU_Tbox,0.286286351179605,0.3544435498204339,0.270171599392149,0.339000495909023,0.24460667945454584
POU2F1_EOMES_2,HomeoPOU_Tbox,0.218435252548375,0.275220833940737,0.248465962350975,0.27999890036639297,0.3965570271273078
POU2F1_EOMES_3,HomeoPOU_Tbox,0.388738941560229,0.39597576966293296,0.384301791219277,0.418213666565663,0.5525690317117181
POU2F1_EOMES_4,HomeoPOU_Tbox,0.30737717679932003,0.28618309579505,0.349845625634383,0.34430484578717,0.48817470570031396
POU2F1_EOMES_5,HomeoPOU_Tbox,0.262512926040255,0.343242679764027,0.285758864122481,0.269871199415113,0.3407919213208821
POU2F1_SOX15,HomeoPOU_SOX,0.3681914442494699,0.552680739166643,0.548145401649498,0.659358865114405,0.3258420158303413
POU2F1_SOX15_2,HomeoPOU_SOX,0.4551457349751721,0.656654240241144,0.481662552070216,0.5267288632194771,0.26715911070565584
POU2F1_SOX15_3,HomeoPOU_SOX,0.28806947525484805,0.34322381556022397,0.27779610140198,0.318344425659411,0.403060942374713
POU2F1_SOX2,HomeoPOU_SOX,0.253221732530724,0.314375443023323,0.24196419106355702,0.36173293905988296,0.35711044300306116
POU2F1_SOX2_2,HomeoPOU_SOX,0.305676138079646,0.348673432203943,0.305676138079646,0.348673432203943,0.5297494735016045
RFX3_BHLHA15,RFX_bHLH,0.21142529061751802,0.453209031485295,0.297418702955626,0.42370473826133603,0.6334397923675472
RFX3_FIGLA,RFX_bHLH,0.694792245881718,0.659450451477874,0.694792245881718,0.659450451477874,0.5468288183995265
RFX3_FIGLA_2,RFX_bHLH,0.42818383437490903,0.220875956060959,0.42818383437490903,0.220875956060959,0.4248428704875945
RFX3_HES7,RFX_bHLH,0.35737049935260995,0.265049562266608,0.35737049935260995,0.265049562266608,0.24337445824538229
RFX3_SREBF2,RFX_bHLH,0.255059883719371,0.50638215275954,0.255059883719371,0.50638215275954,0.6907842923535563
TEAD4_ALX4,TEA_Homeo,0.41132615560856894,0.33952483692206503,0.40022704745266796,0.313006808199439,0.5795768535077942
TEAD4_ALX4_2,TEA_Homeo,0.265391168433068,0.438320447858757,0.28412684310728903,0.432013134678372,0.1681729474987804
TEAD4_DLX2,TEA_Homeo,0.0881400658161095,0.29278459604630797,0.0903135923999988,0.27026171584048203,0.12464887636688976
